journey_id,cust_id,issue_type,tier,start_timestamp,end_timestamp,event_count,channel_count,channel_switches,max_friction,mean_friction,resolved,terminal_status,escalated,repeat_contact_14d,breakpoint_event_id,transaction_amount_usd,severity,resolution_difficulty,customer_churned_30d
JRN_00000140,CUST_PREMIUM_001020,routine_account_review,Gold,1784164113.168233,1784164113.168233,1,1,0,0.3791,0.3791,True,resolved,False,True,evt_web_000000227,,0.02,0.0991,True
JRN_00000141,CUST_PREMIUM_001020,benefit_claim,Gold,1782149112.168233,1782149803.168233,2,1,0,0.7112,0.5141,True,resolved,True,False,evt_web_000000228,133.67,0.3954,0.4433,True
JRN_00000142,CUST_PREMIUM_001020,credit_limit_request,Gold,1781087794.168233,1781087966.168233,2,1,0,0.4348,0.3028,True,resolved,False,True,evt_call_center_000000231,4052.75,0.2572,0.4343,True
JRN_00000143,CUST_PREMIUM_001021,lounge_access,Platinum,1781756802.168233,1781756802.168233,1,1,0,0.0548,0.0548,True,resolved,False,True,evt_app_000000232,,0.1338,0.2371,False
JRN_00000144,CUST_PREMIUM_001021,wire_transfer_problem,Platinum,1779942689.168233,1779943925.168233,3,2,2,0.9938,0.8857,True,resolved,True,False,evt_web_000000235,8016.38,0.9649,0.706,False
JRN_00000145,CUST_PREMIUM_001021,suspected_fraud,Platinum,1783765718.168233,1783765718.168233,1,1,0,0.5572,0.5572,True,resolved,False,False,evt_call_center_000000236,59.24,0.8255,0.5494,False
JRN_00000146,CUST_PREMIUM_001022,lounge_access,Green,1780368969.168233,1780371703.168233,2,2,1,0.4412,0.4133,True,resolved,False,False,evt_call_center_000000238,,0.1526,0.2576,False
JRN_00000147,CUST_PREMIUM_001022,suspected_fraud,Green,1782296828.168233,1782297587.168233,3,2,1,0.8104,0.6348,True,resolved,False,True,evt_call_center_000000241,256.08,0.9336,0.5032,False
JRN_00000148,CUST_PREMIUM_001022,travel_booking,Green,1779364906.168233,1779364906.168233,1,1,0,0.4582,0.4582,True,resolved,False,False,evt_web_000000242,3200.55,0.4513,0.3272,False
JRN_00000149,CUST_PREMIUM_001023,dispute_status,Platinum,1777877700.168233,1777878824.168233,2,2,1,0.6184,0.6169,True,resolved,True,False,evt_call_center_000000244,416.11,0.6432,0.5899,False
JRN_00000150,CUST_PREMIUM_001024,payment_failure,Green,1777278430.168233,1777280034.168233,2,2,1,0.6357,0.5577,True,resolved,True,True,evt_call_center_000000246,73.92,0.6685,0.4457,False
JRN_00000151,CUST_PREMIUM_001024,dispute_status,Green,1778144025.168233,1778144578.168233,3,2,1,0.6324,0.4338,True,resolved,True,False,evt_call_center_000000249,178.45,0.5943,0.6379,False
JRN_00000152,CUST_PREMIUM_001024,login_problem,Green,1776146632.168233,1776148741.168233,2,2,1,0.5332,0.4725,True,resolved,True,False,evt_app_000000250,,0.5309,0.2739,False
JRN_00000153,CUST_PREMIUM_001024,payment_failure,Green,1775477285.168233,1775477285.168233,1,1,0,0.3524,0.3524,True,resolved,False,False,evt_web_000000252,36.07,0.7285,0.4256,False
JRN_00000154,CUST_PREMIUM_001024,routine_account_review,Green,1777424978.168233,1777424978.168233,1,1,0,0.0244,0.0244,False,abandoned,False,False,evt_app_000000253,,0.02,0.1119,False
JRN_00000155,CUST_PREMIUM_001025,dispute_status,Green,1784000969.168233,1784002886.168233,2,2,1,0.5114,0.3985,True,resolved,True,True,evt_web_000000255,89.27,0.5393,0.5985,False
JRN_00000156,CUST_PREMIUM_001025,payment_failure,Green,1778978461.168233,1778978461.168233,1,1,0,0.5922,0.5922,True,resolved,True,True,evt_web_000000256,372.26,0.7867,0.3732,False
JRN_00000157,CUST_PREMIUM_001025,travel_booking,Green,1777461131.168233,1777468605.168233,3,3,2,0.5408,0.5329,True,resolved,True,True,evt_app_000000258,1898.23,0.6141,0.3166,False
JRN_00000158,CUST_PREMIUM_001026,routine_account_review,Gold,1785050124.168233,1785050124.168233,1,1,0,0.0648,0.0648,True,resolved,False,False,evt_app_000000260,,0.1059,0.0716,False
JRN_00000159,CUST_PREMIUM_001026,travel_booking,Gold,1775465292.168233,1775484365.168233,2,2,1,0.3863,0.3402,True,resolved,True,False,evt_call_center_000000261,1041.06,0.3483,0.3586,False
JRN_00000160,CUST_PREMIUM_001026,lounge_access,Gold,1775974747.168233,1775974747.168233,1,1,0,0.1878,0.1878,True,resolved,False,False,evt_call_center_000000263,,0.2312,0.2716,False
JRN_00000161,CUST_PREMIUM_001026,routine_account_review,Gold,1783984607.168233,1783984965.168233,2,1,0,0.1728,0.12,True,resolved,False,False,evt_app_000000264,,0.2175,0.1082,False
JRN_00000162,CUST_PREMIUM_001026,replacement_card,Gold,1783059142.168233,1783059142.168233,1,1,0,0.4669,0.4669,False,abandoned,True,True,evt_call_center_000000266,,0.5614,0.2719,False
JRN_00000163,CUST_PREMIUM_001026,travel_booking,Gold,1784706069.168233,1784708983.168233,2,2,1,0.6074,0.5845,True,resolved,True,True,evt_call_center_000000267,2020.57,0.6974,0.3046,False
JRN_00000164,CUST_PREMIUM_001027,credit_limit_request,Green,1783534263.168233,1783534263.168233,1,1,0,0.192,0.192,True,resolved,False,False,evt_web_000000269,6846.38,0.3722,0.4775,False
JRN_00000165,CUST_PREMIUM_001027,routine_account_review,Green,1784698208.168233,1784698208.168233,1,1,0,0.0003,0.0003,True,resolved,False,False,evt_app_000000270,,0.1047,0.0531,False
JRN_00000166,CUST_PREMIUM_001028,travel_booking,Gold,1782625456.168233,1782625467.168233,2,1,0,0.3837,0.3837,False,abandoned,False,True,evt_call_center_000000271,903.56,0.4361,0.3079,False
JRN_00000167,CUST_PREMIUM_001029,payment_failure,Green,1782996190.168233,1782996619.168233,2,2,1,0.6875,0.618,True,resolved,True,True,evt_call_center_000000274,11.89,0.7732,0.4445,False
JRN_00000168,CUST_PREMIUM_001029,card_declined,Green,1776336723.168233,1776336723.168233,1,1,0,0.8619,0.8619,True,resolved,True,True,evt_web_000000275,118.46,0.7159,0.3324,False
JRN_00000169,CUST_PREMIUM_001029,dispute_status,Green,1781778333.168233,1781780245.168233,2,2,1,0.514,0.4921,True,resolved,False,True,evt_call_center_000000277,133.75,0.5561,0.5678,False
JRN_00000170,CUST_PREMIUM_001029,card_declined,Green,1778318534.168233,1778318534.168233,1,1,0,0.4351,0.4351,False,pending,False,True,evt_call_center_000000278,211.96,0.6956,0.3743,False
JRN_00000171,CUST_PREMIUM_001029,routine_account_review,Green,1775591104.168233,1775591104.168233,1,1,0,0.022,0.022,True,resolved,True,True,evt_web_000000279,,0.02,0.0775,False
JRN_00000172,CUST_PREMIUM_001030,credit_limit_request,Green,1774818565.168233,1774820694.168233,3,2,1,0.7286,0.4355,False,abandoned,True,True,evt_call_center_000000282,3585.74,0.335,0.4815,False
JRN_00000173,CUST_PREMIUM_001030,login_problem,Green,1779454804.168233,1779457012.168233,2,2,1,0.618,0.4021,True,resolved,True,False,evt_web_000000283,,0.4824,0.3628,False
JRN_00000174,CUST_PREMIUM_001031,travel_booking,Centurion Black,1780110598.168233,1780110598.168233,1,1,0,0.4852,0.4852,False,pending,False,True,evt_call_center_000000285,3152.9,0.3893,0.3155,False
JRN_00000175,CUST_PREMIUM_001031,travel_booking,Centurion Black,1780365566.168233,1780365566.168233,1,1,0,0.3168,0.3168,True,resolved,True,False,evt_web_000000286,26697.26,0.514,0.3288,False
JRN_00000176,CUST_PREMIUM_001031,lounge_access,Centurion Black,1784168409.168233,1784168409.168233,1,1,0,0.0524,0.0524,True,resolved,False,False,evt_in_person_000000287,,0.3656,0.1941,False
JRN_00000177,CUST_PREMIUM_001031,lounge_access,Centurion Black,1779930245.168233,1779930245.168233,1,1,0,0.2559,0.2559,True,resolved,False,False,evt_app_000000288,,0.2703,0.2726,False
JRN_00000178,CUST_PREMIUM_001031,replacement_card,Centurion Black,1775780732.168233,1775780732.168233,1,1,0,0.2685,0.2685,True,resolved,False,False,evt_app_000000289,,0.3971,0.2359,False
JRN_00000179,CUST_PREMIUM_001031,payment_failure,Centurion Black,1777727649.168233,1777730249.168233,3,3,2,0.9169,0.7158,True,resolved,True,False,evt_call_center_000000292,251.81,0.7207,0.432,False
JRN_00000180,CUST_PREMIUM_001031,card_declined,Centurion Black,1777263216.168233,1777263216.168233,1,1,0,0.682,0.682,True,resolved,True,False,evt_app_000000293,171.28,0.6627,0.4102,False
JRN_00000181,CUST_PREMIUM_001031,lounge_access,Centurion Black,1777410940.168233,1777410940.168233,1,1,0,0.004,0.004,True,resolved,False,False,evt_in_person_000000294,,0.1613,0.1403,False
JRN_00000182,CUST_PREMIUM_001032,routine_account_review,Green,1782788282.168233,1782788743.168233,2,2,1,0.2141,0.1322,True,resolved,False,False,evt_web_000000296,,0.0401,0.1114,False
JRN_00000183,CUST_PREMIUM_001032,lounge_access,Green,1780435713.168233,1780435713.168233,1,1,0,0.0125,0.0125,True,resolved,False,False,evt_in_person_000000297,,0.1063,0.2099,False
JRN_00000184,CUST_PREMIUM_001032,payment_failure,Green,1776933934.168233,1776933934.168233,1,1,0,0.6124,0.6124,False,abandoned,False,True,evt_web_000000298,228.51,0.7488,0.4479,False
JRN_00000185,CUST_PREMIUM_001032,benefit_claim,Green,1778821165.168233,1778821165.168233,1,1,0,0.5428,0.5428,True,resolved,True,False,evt_call_center_000000299,49.14,0.2673,0.4639,False
JRN_00000186,CUST_PREMIUM_001032,routine_account_review,Green,1778626768.168233,1778626768.168233,1,1,0,0.1106,0.1106,True,resolved,True,False,evt_app_000000300,,0.02,0.0884,False
JRN_00000187,CUST_PREMIUM_001032,routine_account_review,Green,1776770836.168233,1776770836.168233,1,1,0,0.2712,0.2712,True,resolved,False,False,evt_app_000000301,,0.1092,0.019,False
JRN_00000188,CUST_PREMIUM_001033,dispute_status,Gold,1783390013.168233,1783390013.168233,1,1,0,0.4906,0.4906,True,resolved,False,False,evt_call_center_000000302,21.24,0.5096,0.5702,False
JRN_00000189,CUST_PREMIUM_001033,travel_booking,Gold,1777947177.168233,1777951202.168233,2,2,1,0.4582,0.4501,False,abandoned,True,True,evt_call_center_000000304,1027.19,0.4354,0.393,False
JRN_00000190,CUST_PREMIUM_001033,travel_booking,Gold,1783993687.168233,1783993687.168233,1,1,0,0.2089,0.2089,False,pending,False,True,evt_web_000000305,565.52,0.4236,0.32,False
JRN_00000191,CUST_PREMIUM_001033,card_declined,Gold,1781389089.168233,1781389089.168233,1,1,0,0.7237,0.7237,True,resolved,True,True,evt_in_person_000000306,31.71,0.674,0.3166,False
JRN_00000192,CUST_PREMIUM_001034,credit_limit_request,Green,1783342270.168233,1783349930.168233,3,3,2,0.5073,0.378,True,resolved,True,False,evt_app_000000307,8847.44,0.3691,0.5392,False
JRN_00000193,CUST_PREMIUM_001034,dispute_status,Green,1781158033.168233,1781164414.168233,2,2,1,0.3338,0.2987,True,resolved,False,False,evt_web_000000310,97.31,0.494,0.5511,False
JRN_00000194,CUST_PREMIUM_001034,payment_failure,Green,1783468967.168233,1783468967.168233,1,1,0,0.6706,0.6706,False,pending,False,True,evt_app_000000312,39.21,0.8162,0.458,False
JRN_00000195,CUST_PREMIUM_001034,routine_account_review,Green,1775287638.168233,1775287638.168233,1,1,0,0.1183,0.1183,True,resolved,False,False,evt_web_000000313,,0.1629,0.09,False
JRN_00000196,CUST_PREMIUM_001035,travel_booking,Green,1783489005.168233,1783489005.168233,1,1,0,0.1512,0.1512,True,resolved,False,False,evt_web_000000314,7535.09,0.2432,0.3563,False
JRN_00000197,CUST_PREMIUM_001036,dispute_status,Gold,1784757575.168233,1784758133.168233,2,1,0,0.6069,0.5154,True,resolved,False,True,evt_app_000000315,156.91,0.6076,0.5545,False
JRN_00000198,CUST_PREMIUM_001037,routine_account_review,Platinum,1782086390.168233,1782086390.168233,1,1,0,0.139,0.139,True,resolved,False,False,evt_app_000000317,,0.0236,0.0515,False
JRN_00000199,CUST_PREMIUM_001037,benefit_claim,Platinum,1775702899.168233,1775703741.168233,2,2,1,0.4501,0.3279,True,resolved,True,True,evt_app_000000319,144.19,0.4317,0.4296,False
JRN_00000200,CUST_PREMIUM_001037,travel_booking,Platinum,1780172013.168233,1780172013.168233,1,1,0,0.2485,0.2485,True,resolved,False,False,evt_web_000000320,1422.35,0.4505,0.2959,False
JRN_00000201,CUST_PREMIUM_001037,travel_booking,Platinum,1776514882.168233,1776514882.168233,1,1,0,0.3875,0.3875,True,resolved,False,False,evt_call_center_000000321,2083.47,0.2906,0.3438,False
JRN_00000202,CUST_PREMIUM_001038,routine_account_review,Gold,1784185341.168233,1784185341.168233,1,1,0,0.1221,0.1221,False,pending,False,True,evt_app_000000322,,0.2401,0.0726,False
JRN_00000203,CUST_PREMIUM_001038,travel_booking,Gold,1783397785.168233,1783397785.168233,1,1,0,0.261,0.261,True,resolved,False,True,evt_web_000000323,917.21,0.3664,0.3544,False
JRN_00000204,CUST_PREMIUM_001039,login_problem,Gold,1774946377.168233,1774946964.168233,2,1,0,0.4279,0.2964,False,pending,False,True,evt_web_000000324,,0.3722,0.3372,False
JRN_00000205,CUST_PREMIUM_001039,dispute_status,Gold,1784248205.168233,1784248624.168233,2,2,1,0.6294,0.5258,True,resolved,True,False,evt_call_center_000000327,65.57,0.704,0.6282,False
JRN_00000206,CUST_PREMIUM_001039,card_declined,Gold,1775042021.168233,1775042531.168233,2,1,0,0.6003,0.498,True,resolved,True,False,evt_call_center_000000329,535.1,0.7107,0.322,False
JRN_00000207,CUST_PREMIUM_001040,travel_booking,Gold,1783711836.168233,1783713385.168233,3,2,1,0.8054,0.4477,True,resolved,False,False,evt_call_center_000000332,673.4,0.4338,0.3576,False
JRN_00000208,CUST_PREMIUM_001040,replacement_card,Gold,1783220378.168233,1783220378.168233,1,1,0,0.3206,0.3206,True,resolved,False,False,evt_app_000000333,,0.4945,0.2944,False
JRN_00000209,CUST_PREMIUM_001040,routine_account_review,Gold,1785031462.168233,1785031462.168233,1,1,0,0.0051,0.0051,True,resolved,False,False,evt_web_000000334,,0.02,0.0636,False
JRN_00000210,CUST_PREMIUM_001040,suspected_fraud,Gold,1784353029.168233,1784353029.168233,1,1,0,0.7061,0.7061,True,resolved,True,False,evt_web_000000335,214.04,0.8624,0.6178,False
JRN_00000211,CUST_PREMIUM_001040,suspected_fraud,Gold,1780848105.168233,1780852222.168233,3,2,2,0.8254,0.6185,True,resolved,True,False,evt_app_000000338,118.78,0.8675,0.521,False
JRN_00000212,CUST_PREMIUM_001040,routine_account_review,Gold,1778901196.168233,1778901196.168233,1,1,0,0.0,0.0,False,pending,True,True,evt_app_000000339,,0.0623,0.0631,False
JRN_00000213,CUST_PREMIUM_001040,payment_failure,Gold,1780619409.168233,1780619409.168233,1,1,0,0.6585,0.6585,True,resolved,True,True,evt_web_000000340,65.71,0.7513,0.3827,False
JRN_00000214,CUST_PREMIUM_001040,travel_booking,Gold,1780953969.168233,1780953969.168233,1,1,0,0.4603,0.4603,True,resolved,False,False,evt_call_center_000000341,1682.83,0.5315,0.3979,False
JRN_00000215,CUST_PREMIUM_001040,routine_account_review,Gold,1779429752.168233,1779429752.168233,1,1,0,0.0945,0.0945,True,resolved,True,False,evt_call_center_000000342,,0.02,0.0297,False
JRN_00000216,CUST_PREMIUM_001041,travel_booking,Platinum,1778699990.168233,1778700615.168233,3,2,1,0.8206,0.5469,True,resolved,True,True,evt_call_center_000000345,720.34,0.5629,0.3078,False
JRN_00000217,CUST_PREMIUM_001041,lounge_access,Platinum,1783512541.168233,1783512541.168233,1,1,0,0.3814,0.3814,False,pending,False,False,evt_in_person_000000346,,0.1054,0.2242,False
JRN_00000218,CUST_PREMIUM_001042,benefit_claim,Platinum,1782436917.168233,1782437308.168233,2,1,0,0.2573,0.2382,True,resolved,False,False,evt_web_000000348,198.48,0.246,0.471,False
JRN_00000219,CUST_PREMIUM_001043,replacement_card,Gold,1779344024.168233,1779344208.168233,2,1,0,0.6487,0.6143,True,resolved,False,True,evt_app_000000350,,0.6319,0.314,False
JRN_00000220,CUST_PREMIUM_001043,card_declined,Gold,1776142086.168233,1776142891.168233,3,2,1,0.4145,0.3814,True,resolved,False,False,evt_call_center_000000352,32.33,0.6727,0.3647,False
JRN_00000221,CUST_PREMIUM_001044,benefit_claim,Gold,1775812130.168233,1775816409.168233,3,2,1,0.6574,0.509,True,resolved,True,False,evt_call_center_000000356,124.42,0.3509,0.4136,False
JRN_00000222,CUST_PREMIUM_001044,login_problem,Gold,1776139403.168233,1776140567.168233,2,2,1,1.0,0.6902,True,resolved,True,False,evt_call_center_000000358,,0.6106,0.2831,False
JRN_00000223,CUST_PREMIUM_001044,payment_failure,Gold,1781266100.168233,1781266100.168233,1,1,0,0.9502,0.9502,True,resolved,True,False,evt_web_000000359,62.63,0.7513,0.442,False
JRN_00000224,CUST_PREMIUM_001045,payment_failure,Gold,1776058804.168233,1776063781.168233,2,2,1,0.5394,0.4453,True,resolved,True,False,evt_in_person_000000361,23.21,0.7321,0.427,False
JRN_00000225,CUST_PREMIUM_001045,login_problem,Gold,1775815985.168233,1775815985.168233,1,1,0,0.2075,0.2075,True,resolved,True,True,evt_app_000000362,,0.5437,0.2684,False
JRN_00000226,CUST_PREMIUM_001045,payment_failure,Gold,1776040233.168233,1776040233.168233,1,1,0,0.1621,0.1621,False,pending,False,True,evt_web_000000363,75.87,0.6683,0.4411,False
JRN_00000227,CUST_PREMIUM_001045,dispute_status,Gold,1781646956.168233,1781646956.168233,1,1,0,0.5922,0.5922,False,pending,True,True,evt_call_center_000000364,102.22,0.4686,0.6355,False
JRN_00000228,CUST_PREMIUM_001045,suspected_fraud,Gold,1778730457.168233,1778730457.168233,1,1,0,0.487,0.487,True,resolved,False,True,evt_app_000000365,77.91,0.8048,0.4927,False
JRN_00000229,CUST_PREMIUM_001045,payment_failure,Gold,1776322644.168233,1776322644.168233,1,1,0,0.7361,0.7361,True,resolved,False,False,evt_app_000000366,197.48,0.7393,0.3905,False
JRN_00000230,CUST_PREMIUM_001045,routine_account_review,Gold,1777361862.168233,1777362274.168233,2,1,0,0.2437,0.1619,True,resolved,False,False,evt_web_000000368,,0.0775,0.0624,False
JRN_00000231,CUST_PREMIUM_001045,credit_limit_request,Gold,1783047736.168233,1783051473.168233,2,2,1,0.4465,0.3557,True,resolved,False,False,evt_web_000000369,5997.2,0.3183,0.4215,False
JRN_00000232,CUST_PREMIUM_001045,routine_account_review,Gold,1778642165.168233,1778642165.168233,1,1,0,0.0001,0.0001,False,abandoned,False,True,evt_app_000000371,,0.0331,0.0883,False
JRN_00000233,CUST_PREMIUM_001045,routine_account_review,Gold,1781478714.168233,1781478714.168233,1,1,0,0.0004,0.0004,True,resolved,False,False,evt_app_000000372,,0.02,0.0568,False
JRN_00000234,CUST_PREMIUM_001045,login_problem,Gold,1782548593.168233,1782550461.168233,2,2,1,0.5856,0.4546,True,resolved,True,False,evt_call_center_000000374,,0.3489,0.3184,False
JRN_00000235,CUST_PREMIUM_001045,payment_failure,Gold,1778556225.168233,1778556225.168233,1,1,0,0.6403,0.6403,True,resolved,False,False,evt_web_000000375,30.93,0.6697,0.4097,False
JRN_00000236,CUST_PREMIUM_001046,benefit_claim,Green,1780552178.168233,1780552178.168233,1,1,0,0.2132,0.2132,True,resolved,False,False,evt_app_000000376,76.98,0.3401,0.3934,False
JRN_00000237,CUST_PREMIUM_001046,routine_account_review,Green,1775072424.168233,1775072424.168233,1,1,0,0.2836,0.2836,False,pending,False,True,evt_web_000000377,,0.1143,0.0208,False
JRN_00000238,CUST_PREMIUM_001046,payment_failure,Green,1777839886.168233,1777840474.168233,3,2,1,0.7392,0.7104,True,resolved,True,False,evt_web_000000380,120.12,0.7584,0.4591,False
JRN_00000239,CUST_PREMIUM_001046,routine_account_review,Green,1779176558.168233,1779176558.168233,1,1,0,0.0018,0.0018,True,resolved,False,False,evt_app_000000381,,0.0626,0.0358,False
JRN_00000240,CUST_PREMIUM_001047,travel_booking,Gold,1776944555.168233,1776944555.168233,1,1,0,0.0993,0.0993,True,resolved,True,False,evt_web_000000382,2767.22,0.397,0.3582,False
JRN_00000241,CUST_PREMIUM_001047,travel_booking,Gold,1778152597.168233,1778152597.168233,1,1,0,0.4205,0.4205,False,abandoned,True,False,evt_web_000000383,566.28,0.4046,0.3633,False
JRN_00000242,CUST_PREMIUM_001047,card_declined,Gold,1782706410.168233,1782711336.168233,3,3,2,0.7814,0.4713,True,resolved,True,True,evt_call_center_000000386,27.62,0.6027,0.3472,False
JRN_00000243,CUST_PREMIUM_001047,card_declined,Gold,1780314193.168233,1780314497.168233,2,1,0,0.3847,0.3594,False,abandoned,False,True,evt_in_person_000000387,66.44,0.772,0.339,False
JRN_00000244,CUST_PREMIUM_001047,dispute_status,Gold,1775237850.168233,1775237850.168233,1,1,0,0.4409,0.4409,True,resolved,True,False,evt_app_000000389,129.29,0.4876,0.5994,False
